schema_version,word_id,base_en,pos,difficulty,created_utc,en_word,zh_word,zh_tr,ja_word,ja_tr,es_word,fr_word
,,lucky,,,,,,,,,,
,,lunch,,,,,,,,,,
,,lung,,,,,,,,,,
,,luxury,,,,,,,,,,
,,machine,,,,,,,,,,
,,mad,,,,,,,,,,
,,magazine,,,,,,,,,,
,,magic,,,,,,,,,,
,,mail,,,,,,,,,,
,,main,,,,,,,,,,
,,mainly,,,,,,,,,,
,,maintain,,,,,,,,,,
,,major,,,,,,,,,,
,,majority,,,,,,,,,,
,,make,,,,,,,,,,
,,male,,,,,,,,,,
,,mall,,,,,,,,,,
,,man,,,,,,,,,,
,,manage,,,,,,,,,,
,,management,,,,,,,,,,
,,manager,,,,,,,,,,
,,manner,,,,,,,,,,
,,many,,,,,,,,,,
,,map,,,,,,,,,,
,,march,,,,,,,,,,
,,mark,,,,,,,,,,
,,market,,,,,,,,,,
,,marketing,,,,,,,,,,
,,marriage,,,,,,,,,,
,,married,,,,,,,,,,
,,marry,,,,,,,,,,
,,mass,,,,,,,,,,
,,massive,,,,,,,,,,
,,master,,,,,,,,,,
,,match,,,,,,,,,,
,,matching,,,,,,,,,,
,,material,,,,,,,,,,
,,mathematics,,,,,,,,,,
,,math,,,,,,,,,,
,,matter,,,,,,,,,,
,,maximum,,,,,,,,,,
,,may,,,,,,,,,,
,,maybe,,,,,,,,,,
,,me,,,,,,,,,,
,,meal,,,,,,,,,,
,,mean,,,,,,,,,,
,,meaning,,,,,,,,,,
,,means,,,,,,,,,,
,,meanwhile,,,,,,,,,,
,,measure,,,,,,,,,,
,,measurement,,,,,,,,,,
,,meat,,,,,,,,,,
,,media,,,,,,,,,,
,,medical,,,,,,,,,,
,,medicine,,,,,,,,,,
,,medium,,,,,,,,,,
,,meet,,,,,,,,,,
,,meeting,,,,,,,,,,
,,melt,,,,,,,,,,
,,member,,,,,,,,,,
,,memory,,,,,,,,,,
,,mental,,,,,,,,,,
,,mention,,,,,,,,,,
,,menu,,,,,,,,,,
,,mess,,,,,,,,,,
,,message,,,,,,,,,,
,,metal,,,,,,,,,,
,,method,,,,,,,,,,
,,meter,,,,,,,,,,
,,middle,,,,,,,,,,
,,midnight,,,,,,,,,,
,,might,,,,,,,,,,
,,mild,,,,,,,,,,
,,mile,,,,,,,,,,
,,military,,,,,,,,,,
,,milk,,,,,,,,,,
,,million,,,,,,,,,,
,,mind,,,,,,,,,,
,,mine,,,,,,,,,,
,,mineral,,,,,,,,,,
,,minimum,,,,,,,,,,
,,minister,,,,,,,,,,
,,minor,,,,,,,,,,
,,minority,,,,,,,,,,
,,minute,,,,,,,,,,
,,mirror,,,,,,,,,,
,,miss,,,,,,,,,,
,,missing,,,,,,,,,,
,,mission,,,,,,,,,,
,,mistake,,,,,,,,,,
,,mix,,,,,,,,,,
,,mixed,,,,,,,,,,
,,mixture,,,,,,,,,,
,,mobile,,,,,,,,,,
,,model,,,,,,,,,,
,,modern,,,,,,,,,,
,,modify,,,,,,,,,,
,,moment,,,,,,,,,,
,,Monday,,,,,,,,,,
,,money,,,,,,,,,,
,,monitor,,,,,,,,,,
,,monkey,,,,,,,,,,
,,month,,,,,,,,,,
,,mood,,,,,,,,,,
,,moon,,,,,,,,,,
,,moral,,,,,,,,,,
,,more,,,,,,,,,,
,,morning,,,,,,,,,,
,,most,,,,,,,,,,
,,mostly,,,,,,,,,,
,,mother,,,,,,,,,,
,,motor,,,,,,,,,,
,,motorcycle,,,,,,,,,,
,,mount,,,,,,,,,,
,,mountain,,,,,,,,,,
,,mouse,,,,,,,,,,
,,mouth,,,,,,,,,,
,,move,,,,,,,,,,
,,movement,,,,,,,,,,
,,movie,,,,,,,,,,
,,much,,,,,,,,,,
,,mud,,,,,,,,,,
,,multiple,,,,,,,,,,
,,multiply,,,,,,,,,,
,,mum,,,,,,,,,,
,,murder,,,,,,,,,,
,,muscle,,,,,,,,,,
,,museum,,,,,,,,,,
,,music,,,,,,,,,,
,,musical,,,,,,,,,,
,,musician,,,,,,,,,,
,,must,,,,,,,,,,
,,my,,,,,,,,,,
,,myself,,,,,,,,,,
,,mysterious,,,,,,,,,,
,,mystery,,,,,,,,,,
,,nail,,,,,,,,,,
,,name,,,,,,,,,,
,,narrative,,,,,,,,,,
,,narrow,,,,,,,,,,
,,nation,,,,,,,,,,
,,national,,,,,,,,,,
,,native,,,,,,,,,,
,,natural,,,,,,,,,,
,,naturally,,,,,,,,,,
,,nature,,,,,,,,,,
,,near,,,,,,,,,,
,,nearly,,,,,,,,,,
,,neat,,,,,,,,,,
,,necessarily,,,,,,,,,,
,,necessary,,,,,,,,,,
,,neck,,,,,,,,,,
,,need,,,,,,,,,,
,,needle,,,,,,,,,,
,,negative,,,,,,,,,,
,,neighbor,,,,,,,,,,
,,neighborhood,,,,,,,,,,
,,neither,,,,,,,,,,
,,nerve,,,,,,,,,,
,,nervous,,,,,,,,,,
,,net,,,,,,,,,,
,,network,,,,,,,,,,
,,never,,,,,,,,,,
,,nevertheless,,,,,,,,,,
,,new,,,,,,,,,,
,,news,,,,,,,,,,
,,newspaper,,,,,,,,,,
,,next,,,,,,,,,,
,,next to,,,,,,,,,,
,,nice,,,,,,,,,,
,,night,,,,,,,,,,
,,nightmare,,,,,,,,,,
,,nine,,,,,,,,,,
,,nineteen,,,,,,,,,,
,,ninety,,,,,,,,,,
,,no,,,,,,,,,,
,,no one,,,,,,,,,,
,,nobody,,,,,,,,,,
,,noise,,,,,,,,,,
,,noisy,,,,,,,,,,
,,none,,,,,,,,,,
,,nor,,,,,,,,,,
,,normal,,,,,,,,,,
,,normally,,,,,,,,,,
,,north,,,,,,,,,,
,,northern,,,,,,,,,,
,,nose,,,,,,,,,,
,,not,,,,,,,,,,
,,note,,,,,,,,,,
,,nothing,,,,,,,,,,
,,notice,,,,,,,,,,
,,notion,,,,,,,,,,
,,novel,,,,,,,,,,
,,November,,,,,,,,,,
,,now,,,,,,,,,,
,,nowhere,,,,,,,,,,
,,nuclear,,,,,,,,,,
,,number,,,,,,,,,,
,,numerous,,,,,,,,,,
,,nurse,,,,,,,,,,
,,nut,,,,,,,,,,
,,o'clock,,,,,,,,,,
,,obey,,,,,,,,,,
,,object,,,,,,,,,,
,,objective,,,,,,,,,,
,,obligation,,,,,,,,,,
,,observation,,,,,,,,,,
,,observe,,,,,,,,,,
,,obtain,,,,,,,,,,
,,obvious,,,,,,,,,,
,,obviously,,,,,,,,,,
,,occasion,,,,,,,,,,
,,occasionally,,,,,,,,,,
,,occur,,,,,,,,,,
,,ocean,,,,,,,,,,
,,October,,,,,,,,,,
,,odd,,,,,,,,,,
,,of,,,,,,,,,,
,,off,,,,,,,,,,
,,offence,,,,,,,,,,
,,offend,,,,,,,,,,
,,offensive,,,,,,,,,,
,,offer,,,,,,,,,,
,,office,,,,,,,,,,
,,officer,,,,,,,,,,
,,official,,,,,,,,,,
,,often,,,,,,,,,,
,,oh,,,,,,,,,,
,,oil,,,,,,,,,,
,,ok,,,,,,,,,,
,,old,,,,,,,,,,
,,old-fashioned,,,,,,,,,,
,,on,,,,,,,,,,
,,once,,,,,,,,,,
,,one,,,,,,,,,,
,,onion,,,,,,,,,,
,,online,,,,,,,,,,
,,only,,,,,,,,,,
,,onto,,,,,,,,,,
,,open,,,,,,,,,,
,,opening,,,,,,,,,,
,,operate,,,,,,,,,,
,,operation,,,,,,,,,,
,,opinion,,,,,,,,,,
,,opponent,,,,,,,,,,
,,opportunity,,,,,,,,,,
,,oppose,,,,,,,,,,
,,opposed,,,,,,,,,,
,,opposite,,,,,,,,,,
,,opposition,,,,,,,,,,
,,option,,,,,,,,,,
,,or,,,,,,,,,,
,,orange,,,,,,,,,,
,,order,,,,,,,,,,
,,ordinary,,,,,,,,,,
,,organ,,,,,,,,,,
,,organization,,,,,,,,,,
,,organize,,,,,,,,,,
,,organized,,,,,,,,,,
,,organizer,,,,,,,,,,
,,origin,,,,,,,,,,
,,original,,,,,,,,,,
,,originally,,,,,,,,,,
,,other,,,,,,,,,,
,,otherwise,,,,,,,,,,
,,ought,,,,,,,,,,
,,our,,,,,,,,,,
,,ours,,,,,,,,,,
,,ourselves,,,,,,,,,,
,,out,,,,,,,,,,
,,outcome,,,,,,,,,,
,,outdoor,,,,,,,,,,
,,outdoors,,,,,,,,,,
,,outer,,,,,,,,,,
,,outline,,,,,,,,,,
,,outside,,,,,,,,,,
,,oven,,,,,,,,,,
,,over,,,,,,,,,,
,,overall,,,,,,,,,,
,,owe,,,,,,,,,,
,,own,,,,,,,,,,
,,owner,,,,,,,,,,
,,pace,,,,,,,,,,
,,pack,,,,,,,,,,
,,package,,,,,,,,,,
,,page,,,,,,,,,,
,,pain,,,,,,,,,,
,,painful,,,,,,,,,,
,,paint,,,,,,,,,,
,,painter,,,,,,,,,,
,,painting,,,,,,,,,,
,,pair,,,,,,,,,,
,,palace,,,,,,,,,,
,,pale,,,,,,,,,,
,,pan,,,,,,,,,,
,,panel,,,,,,,,,,
,,pants,,,,,,,,,,
,,paper,,,,,,,,,,
,,paragraph,,,,,,,,,,
,,parent,,,,,,,,,,
,,park,,,,,,,,,,
,,parking,,,,,,,,,,
,,parliament,,,,,,,,,,
,,part,,,,,,,,,,
,,participant,,,,,,,,,,
,,participate,,,,,,,,,,
,,particular,,,,,,,,,,
,,particularly,,,,,,,,,,
,,partly,,,,,,,,,,
,,partner,,,,,,,,,,
,,party,,,,,,,,,,
,,pass,,,,,,,,,,
,,passage,,,,,,,,,,
,,passenger,,,,,,,,,,
,,passion,,,,,,,,,,
,,passport,,,,,,,,,,
,,past,,,,,,,,,,
,,path,,,,,,,,,,
,,patient,,,,,,,,,,
,,pattern,,,,,,,,,,
,,pay,,,,,,,,,,
,,payment,,,,,,,,,,
,,peace,,,,,,,,,,
,,peaceful,,,,,,,,,,
,,pen,,,,,,,,,,
,,pencil,,,,,,,,,,
,,penny,,,,,,,,,,
,,pension,,,,,,,,,,
,,people,,,,,,,,,,
,,pepper,,,,,,,,,,
,,per,,,,,,,,,,
,,per cent,,,,,,,,,,
,,percentage,,,,,,,,,,
,,perfect,,,,,,,,,,
,,perfectly,,,,,,,,,,
,,perform,,,,,,,,,,
,,performance,,,,,,,,,,
,,perhaps,,,,,,,,,,
,,period,,,,,,,,,,
,,permanent,,,,,,,,,,
,,permission,,,,,,,,,,
,,permit,,,,,,,,,,
,,person,,,,,,,,,,
,,personal,,,,,,,,,,
,,personality,,,,,,,,,,
,,personally,,,,,,,,,,
,,perspective,,,,,,,,,,
,,persuade,,,,,,,,,,
,,pet,,,,,,,,,,
,,petrol,,,,,,,,,,
,,phase,,,,,,,,,,
,,phenomenon,,,,,,,,,,
,,philosophy,,,,,,,,,,
,,phone,,,,,,,,,,
,,photo,,,,,,,,,,
,,photograph,,,,,,,,,,
,,photographer,,,,,,,,,,
,,photography,,,,,,,,,,
,,phrase,,,,,,,,,,
,,physical,,,,,,,,,,
,,physics,,,,,,,,,,
,,piano,,,,,,,,,,
,,pick,,,,,,,,,,
,,picture,,,,,,,,,,
,,piece,,,,,,,,,,
,,pig,,,,,,,,,,
,,pile,,,,,,,,,,
,,pilot,,,,,,,,,,
,,pin,,,,,,,,,,
,,pink,,,,,,,,,,
,,pipe,,,,,,,,,,
,,pitch,,,,,,,,,,
,,place,,,,,,,,,,
,,plain,,,,,,,,,,
,,plan,,,,,,,,,,
,,plane,,,,,,,,,,
,,planet,,,,,,,,,,
,,planning,,,,,,,,,,
,,plant,,,,,,,,,,
,,plastic,,,,,,,,,,
,,plate,,,,,,,,,,
,,platform,,,,,,,,,,
,,play,,,,,,,,,,
,,player,,,,,,,,,,
,,pleasant,,,,,,,,,,
,,please,,,,,,,,,,
,,pleased,,,,,,,,,,
,,pleasure,,,,,,,,,,
,,plenty,,,,,,,,,,
,,plot,,,,,,,,,,
,,plus,,,,,,,,,,
,,pocket,,,,,,,,,,
,,poem,,,,,,,,,,
,,poet,,,,,,,,,,
,,poetry,,,,,,,,,,
,,point,,,,,,,,,,
,,pointed,,,,,,,,,,
,,poison,,,,,,,,,,
,,poisonous,,,,,,,,,,
,,police,,,,,,,,,,
,,policeman,,,,,,,,,,
,,policy,,,,,,,,,,
,,polite,,,,,,,,,,
,,political,,,,,,,,,,
,,politician,,,,,,,,,,
,,politics,,,,,,,,,,
,,pollution,,,,,,,,,,
,,pool,,,,,,,,,,
,,poor,,,,,,,,,,
,,pop,,,,,,,,,,
,,popular,,,,,,,,,,
,,popularity,,,,,,,,,,
,,population,,,,,,,,,,
,,port,,,,,,,,,,
,,portrait,,,,,,,,,,
,,pose,,,,,,,,,,
,,position,,,,,,,,,,
,,positive,,,,,,,,,,
,,possess,,,,,,,,,,
,,possession,,,,,,,,,,
,,possibility,,,,,,,,,,
,,possible,,,,,,,,,,
,,possibly,,,,,,,,,,
,,post,,,,,,,,,,
,,poster,,,,,,,,,,
,,pot,,,,,,,,,,
,,potato,,,,,,,,,,
,,potential,,,,,,,,,,
,,pound,,,,,,,,,,
,,pour,,,,,,,,,,
,,poverty,,,,,,,,,,
,,powder,,,,,,,,,,
,,power,,,,,,,,,,
,,powerful,,,,,,,,,,
,,practical,,,,,,,,,,
,,practice,,,,,,,,,,
,,practice,,,,,,,,,,
,,praise,,,,,,,,,,
,,pray,,,,,,,,,,
,,prayer,,,,,,,,,,
,,predict,,,,,,,,,,
,,prediction,,,,,,,,,,
,,prefer,,,,,,,,,,
,,pregnant,,,,,,,,,,
,,preparation,,,,,,,,,,
,,prepare,,,,,,,,,,
,,prepared,,,,,,,,,,
,,presence,,,,,,,,,,
,,present,,,,,,,,,,
,,presentation,,,,,,,,,,
,,preserve,,,,,,,,,,
,,president,,,,,,,,,,
,,press,,,,,,,,,,
,,pressure,,,,,,,,,,
,,pretend,,,,,,,,,,
,,pretty,,,,,,,,,,
,,prevent,,,,,,,,,,
,,previous,,,,,,,,,,
,,previously,,,,,,,,,,
,,price,,,,,,,,,,
,,priest,,,,,,,,,,
,,primary,,,,,,,,,,
,,prime,,,,,,,,,,
,,prince,,,,,,,,,,
,,princess,,,,,,,,,,
,,principle,,,,,,,,,,
,,print,,,,,,,,,,
,,printer,,,,,,,,,,
,,printing,,,,,,,,,,
,,priority,,,,,,,,,,
,,prison,,,,,,,,,,
,,prisoner,,,,,,,,,,
,,privacy,,,,,,,,,,
,,private,,,,,,,,,,
,,prize,,,,,,,,,,
,,probably,,,,,,,,,,
,,problem,,,,,,,,,,
,,procedure,,,,,,,,,,
,,process,,,,,,,,,,
,,produce,,,,,,,,,,
,,producer,,,,,,,,,,
,,product,,,,,,,,,,
,,production,,,,,,,,,,
,,profession,,,,,,,,,,
,,professional,,,,,,,,,,
,,professor,,,,,,,,,,
,,profile,,,,,,,,,,
,,profit,,,,,,,,,,
,,program,,,,,,,,,,
,,programme,,,,,,,,,,
,,progress,,,,,,,,,,
,,project,,,,,,,,,,
,,promise,,,,,,,,,,
,,promote,,,,,,,,,,
,,pronounce,,,,,,,,,,
,,proof,,,,,,,,,,
,,proper,,,,,,,,,,
,,properly,,,,,,,,,,
,,property,,,,,,,,,,
,,proposal,,,,,,,,,,
,,propose,,,,,,,,,,
,,prospect,,,,,,,,,,
,,protect,,,,,,,,,,
,,protection,,,,,,,,,,
,,protest,,,,,,,,,,
,,proud,,,,,,,,,,
,,prove,,,,,,,,,,
,,provide,,,,,,,,,,
,,psychologist,,,,,,,,,,
,,psychology,,,,,,,,,,
,,pub,,,,,,,,,,
,,public,,,,,,,,,,
,,publication,,,,,,,,,,
,,publish,,,,,,,,,,
,,pull,,,,,,,,,,
,,punish,,,,,,,,,,
,,punishment,,,,,,,,,,
,,pupil,,,,,,,,,,
,,purchase,,,,,,,,,,
,,pure,,,,,,,,,,
,,purple,,,,,,,,,,
,,purpose,,,,,,,,,,
,,pursue,,,,,,,,,,
,,push,,,,,,,,,,
,,put,,,,,,,,,,
,,qualification,,,,,,,,,,
,,qualified,,,,,,,,,,
,,qualify,,,,,,,,,,
,,quality,,,,,,,,,,
,,quantity,,,,,,,,,,
,,quarter,,,,,,,,,,
,,queen,,,,,,,,,,
,,question,,,,,,,,,,
,,queue,,,,,,,,,,
,,quick,,,,,,,,,,
,,quickly,,,,,,,,,,
,,quiet,,,,,,,,,,
,,quietly,,,,,,,,,,
,,quit,,,,,,,,,,
,,quite,,,,,,,,,,
,,quotation,,,,,,,,,,
,,quote,,,,,,,,,,
,,race,,,,,,,,,,
,,racing,,,,,,,,,,
,,radio,,,,,,,,,,
,,railway,,,,,,,,,,
,,rain,,,,,,,,,,
,,raise,,,,,,,,,,
,,range,,,,,,,,,,
,,rank,,,,,,,,,,
,,rapid,,,,,,,,,,
,,rapidly,,,,,,,,,,
,,rare,,,,,,,,,,
,,rarely,,,,,,,,,,
,,rate,,,,,,,,,,
,,rather,,,,,,,,,,
,,raw,,,,,,,,,,
,,reach,,,,,,,,,,
,,react,,,,,,,,,,
,,reaction,,,,,,,,,,
,,read,,,,,,,,,,
,,reader,,,,,,,,,,
,,reading,,,,,,,,,,
,,ready,,,,,,,,,,
,,real,,,,,,,,,,
,,realistic,,,,,,,,,,
,,reality,,,,,,,,,,
,,realize,,,,,,,,,,
,,really,,,,,,,,,,
,,reason,,,,,,,,,,
,,reasonable,,,,,,,,,,
,,recall,,,,,,,,,,
,,receipt,,,,,,,,,,
,,receive,,,,,,,,,,
,,recent,,,,,,,,,,
,,recently,,,,,,,,,,
,,reception,,,,,,,,,,
,,recipe,,,,,,,,,,
,,recognize,,,,,,,,,,
,,recommend,,,,,,,,,,
,,recommendation,,,,,,,,,,
,,record,,,,,,,,,,
,,recording,,,,,,,,,,
,,recover,,,,,,,,,,
,,recycle,,,,,,,,,,
,,red,,,,,,,,,,
,,reduce,,,,,,,,,,
,,reduction,,,,,,,,,,
,,refer,,,,,,,,,,
,,reference,,,,,,,,,,
,,reflect,,,,,,,,,,
,,refuse,,,,,,,,,,
,,regard,,,,,,,,,,
,,region,,,,,,,,,,
,,regional,,,,,,,,,,
,,register,,,,,,,,,,
,,regret,,,,,,,,,,
,,regular,,,,,,,,,,
,,regularly,,,,,,,,,,
,,regulation,,,,,,,,,,
,,reject,,,,,,,,,,
,,relate,,,,,,,,,,
,,related,,,,,,,,,,
,,relation,,,,,,,,,,
,,relationship,,,,,,,,,,
,,relative,,,,,,,,,,
,,relatively,,,,,,,,,,
,,relax,,,,,,,,,,
,,relaxed,,,,,,,,,,
,,relaxing,,,,,,,,,,
,,release,,,,,,,,,,
,,relevant,,,,,,,,,,
,,reliable,,,,,,,,,,
,,relief,,,,,,,,,,
,,religion,,,,,,,,,,
,,religious,,,,,,,,,,
,,rely,,,,,,,,,,
,,remain,,,,,,,,,,
,,remark,,,,,,,,,,
,,remember,,,,,,,,,,
,,remind,,,,,,,,,,
,,remote,,,,,,,,,,
,,remove,,,,,,,,,,
,,rent,,,,,,,,,,
,,repair,,,,,,,,,,
,,repeat,,,,,,,,,,
,,repeated,,,,,,,,,,
,,replace,,,,,,,,,,
,,reply,,,,,,,,,,
,,report,,,,,,,,,,
,,reporter,,,,,,,,,,
,,represent,,,,,,,,,,
,,representative,,,,,,,,,,
,,reputation,,,,,,,,,,
,,request,,,,,,,,,,
,,require,,,,,,,,,,
,,requirement,,,,,,,,,,
,,rescue,,,,,,,,,,
,,research,,,,,,,,,,
,,researcher,,,,,,,,,,
,,reservation,,,,,,,,,,
,,reserve,,,,,,,,,,
,,resident,,,,,,,,,,
,,resist,,,,,,,,,,
,,resolve,,,,,,,,,,
,,resort,,,,,,,,,,
,,resource,,,,,,,,,,
,,respect,,,,,,,,,,
,,respond,,,,,,,,,,
,,response,,,,,,,,,,
,,responsibility,,,,,,,,,,
,,responsible,,,,,,,,,,
,,rest,,,,,,,,,,
,,restaurant,,,,,,,,,,
,,result,,,,,,,,,,
,,retain,,,,,,,,,,
,,retire,,,,,,,,,,
,,retired,,,,,,,,,,
,,return,,,,,,,,,,
,,reveal,,,,,,,,,,
,,review,,,,,,,,,,
,,revise,,,,,,,,,,
,,revolution,,,,,,,,,,
,,reward,,,,,,,,,,
,,rhythm,,,,,,,,,,
,,rice,,,,,,,,,,
,,rich,,,,,,,,,,
,,rid,,,,,,,,,,
,,ride,,,,,,,,,,
,,right,,,,,,,,,,
,,ring,,,,,,,,,,
,,rise,,,,,,,,,,
,,risk,,,,,,,,,,
,,river,,,,,,,,,,
,,road,,,,,,,,,,
,,robot,,,,,,,,,,
,,rock,,,,,,,,,,
,,role,,,,,,,,,,
,,roll,,,,,,,,,,
,,romantic,,,,,,,,,,
,,roof,,,,,,,,,,
,,room,,,,,,,,,,
,,root,,,,,,,,,,
,,rope,,,,,,,,,,
,,rough,,,,,,,,,,
,,round,,,,,,,,,,
,,route,,,,,,,,,,
,,routine,,,,,,,,,,
,,row,,,,,,,,,,
,,royal,,,,,,,,,,
,,rub,,,,,,,,,,
,,rubber,,,,,,,,,,
,,rubbish,,,,,,,,,,
,,rude,,,,,,,,,,
,,rugby,,,,,,,,,,
,,rule,,,,,,,,,,
,,run,,,,,,,,,,
,,runner,,,,,,,,,,
,,running,,,,,,,,,,
,,rural,,,,,,,,,,
,,rush,,,,,,,,,,
,,sad,,,,,,,,,,
,,sadly,,,,,,,,,,
,,safe,,,,,,,,,,
,,safety,,,,,,,,,,
,,sail,,,,,,,,,,
,,sailing,,,,,,,,,,
,,sailor,,,,,,,,,,
,,salad,,,,,,,,,,
,,salary,,,,,,,,,,
,,sale,,,,,,,,,,
,,salt,,,,,,,,,,
,,same,,,,,,,,,,
,,sample,,,,,,,,,,
,,sand,,,,,,,,,,
,,sandwich,,,,,,,,,,
,,satellite,,,,,,,,,,
,,satisfied,,,,,,,,,,
,,satisfy,,,,,,,,,,
,,Saturday,,,,,,,,,,
,,sauce,,,,,,,,,,
,,save,,,,,,,,,,
,,saving,,,,,,,,,,
,,say,,,,,,,,,,
,,scale,,,,,,,,,,
,,scan,,,,,,,,,,
,,scared,,,,,,,,,,
,,scary,,,,,,,,,,
,,scene,,,,,,,,,,
,,schedule,,,,,,,,,,
,,scheme,,,,,,,,,,
,,school,,,,,,,,,,
,,science,,,,,,,,,,
,,scientific,,,,,,,,,,
,,scientist,,,,,,,,,,
,,score,,,,,,,,,,
,,scream,,,,,,,,,,
,,screen,,,,,,,,,,
,,script,,,,,,,,,,
,,sculpture,,,,,,,,,,
,,sea,,,,,,,,,,
,,search,,,,,,,,,,
,,season,,,,,,,,,,
,,seat,,,,,,,,,,
,,second,,,,,,,,,,
,,secondary,,,,,,,,,,
,,secondly,,,,,,,,,,
,,secret,,,,,,,,,,
,,secretary,,,,,,,,,,
,,section,,,,,,,,,,
,,sector,,,,,,,,,,
,,secure,,,,,,,,,,
,,security,,,,,,,,,,
,,see,,,,,,,,,,
,,seed,,,,,,,,,,
,,seek,,,,,,,,,,
,,seem,,,,,,,,,,
,,select,,,,,,,,,,
,,selection,,,,,,,,,,
,,self,,,,,,,,,,
,,sell,,,,,,,,,,
,,send,,,,,,,,,,
,,senior,,,,,,,,,,
,,sense,,,,,,,,,,
,,sensible,,,,,,,,,,
,,sensitive,,,,,,,,,,
,,sentence,,,,,,,,,,
,,separate,,,,,,,,,,
,,September,,,,,,,,,,
,,sequence,,,,,,,,,,
,,series,,,,,,,,,,
,,serious,,,,,,,,,,
,,seriously,,,,,,,,,,
,,servant,,,,,,,,,,
,,serve,,,,,,,,,,
,,service,,,,,,,,,,
,,session,,,,,,,,,,
,,set,,,,,,,,,,
,,setting,,,,,,,,,,
,,settle,,,,,,,,,,
,,seven,,,,,,,,,,
,,seventeen,,,,,,,,,,
,,seventy,,,,,,,,,,
,,several,,,,,,,,,,
,,severe,,,,,,,,,,
,,sex,,,,,,,,,,
,,sexual,,,,,,,,,,
,,shade,,,,,,,,,,
,,shadow,,,,,,,,,,
,,shake,,,,,,,,,,
,,shall,,,,,,,,,,
,,shallow,,,,,,,,,,
,,shame,,,,,,,,,,
,,shape,,,,,,,,,,
,,share,,,,,,,,,,
,,sharp,,,,,,,,,,
,,she,,,,,,,,,,
,,sheep,,,,,,,,,,
,,sheet,,,,,,,,,,
,,shelf,,,,,,,,,,
,,shell,,,,,,,,,,
,,shelter,,,,,,,,,,
,,shift,,,,,,,,,,
,,shine,,,,,,,,,,
,,shiny,,,,,,,,,,
,,ship,,,,,,,,,,
,,shirt,,,,,,,,,,
,,shock,,,,,,,,,,
,,shocked,,,,,,,,,,
,,shoe,,,,,,,,,,
,,shoot,,,,,,,,,,
,,shooting,,,,,,,,,,
,,shop,,,,,,,,,,
,,shopping,,,,,,,,,,
,,short,,,,,,,,,,
,,shot,,,,,,,,,,
,,should,,,,,,,,,,
,,shoulder,,,,,,,,,,
,,shout,,,,,,,,,,
,,show,,,,,,,,,,
,,shower,,,,,,,,,,
,,shut,,,,,,,,,,
,,shy,,,,,,,,,,
,,sick,,,,,,,,,,
,,side,,,,,,,,,,
,,sight,,,,,,,,,,
,,sign,,,,,,,,,,
,,signal,,,,,,,,,,
,,significant,,,,,,,,,,
,,significantly,,,,,,,,,,
,,silence,,,,,,,,,,
,,silent,,,,,,,,,,
,,silk,,,,,,,,,,
,,silly,,,,,,,,,,
,,silver,,,,,,,,,,
,,similar,,,,,,,,,,
,,similarity,,,,,,,,,,
,,similarly,,,,,,,,,,
,,simple,,,,,,,,,,
,,simply,,,,,,,,,,
,,since,,,,,,,,,,
,,sincere,,,,,,,,,,
,,sing,,,,,,,,,,
,,singer,,,,,,,,,,
,,singing,,,,,,,,,,
,,single,,,,,,,,,,
,,sink,,,,,,,,,,
,,sir,,,,,,,,,,
,,sister,,,,,,,,,,
,,sit,,,,,,,,,,
,,site,,,,,,,,,,
,,situation,,,,,,,,,,
,,six,,,,,,,,,,
,,sixteen,,,,,,,,,,
,,sixty,,,,,,,,,,
,,size,,,,,,,,,,
,,ski,,,,,,,,,,
,,skiing,,,,,,,,,,
,,skill,,,,,,,,,,
,,skin,,,,,,,,,,
,,skirt,,,,,,,,,,
,,sky,,,,,,,,,,
,,slave,,,,,,,,,,
,,sleep,,,,,,,,,,
,,slice,,,,,,,,,,
,,slide,,,,,,,,,,
,,slight,,,,,,,,,,
,,slightly,,,,,,,,,,
,,slip,,,,,,,,,,
,,slope,,,,,,,,,,
,,slow,,,,,,,,,,
,,slowly,,,,,,,,,,
,,small,,,,,,,,,,
,,smart,,,,,,,,,,
,,smell,,,,,,,,,,
,,smile,,,,,,,,,,
,,smoke,,,,,,,,,,
,,smoking,,,,,,,,,,
,,smooth,,,,,,,,,,
,,snake,,,,,,,,,,
,,snow,,,,,,,,,,
,,so,,,,,,,,,,
,,soap,,,,,,,,,,
,,soccer,,,,,,,,,,
,,social,,,,,,,,,,
,,society,,,,,,,,,,
,,sock,,,,,,,,,,
,,soft,,,,,,,,,,
,,software,,,,,,,,,,
,,soil,,,,,,,,,,
,,solar,,,,,,,,,,
,,soldier,,,,,,,,,,
,,solid,,,,,,,,,,
,,solution,,,,,,,,,,
,,solve,,,,,,,,,,
,,some,,,,,,,,,,
,,somebody,,,,,,,,,,
,,someone,,,,,,,,,,
,,something,,,,,,,,,,
,,sometimes,,,,,,,,,,
,,somewhat,,,,,,,,,,
,,somewhere,,,,,,,,,,
,,son,,,,,,,,,,
,,song,,,,,,,,,,
,,soon,,,,,,,,,,
,,sorry,,,,,,,,,,
,,sort,,,,,,,,,,
,,soul,,,,,,,,,,
,,sound,,,,,,,,,,
,,soup,,,,,,,,,,
,,source,,,,,,,,,,
,,south,,,,,,,,,,
,,southern,,,,,,,,,,
,,space,,,,,,,,,,
,,speak,,,,,,,,,,
,,speaker,,,,,,,,,,
,,special,,,,,,,,,,
,,specialist,,,,,,,,,,
,,species,,,,,,,,,,
,,specific,,,,,,,,,,
